dataset,shift,estimator,scorer,type,accuracy-mean,accuracy-std,accuracy-identity,balanced_accuracy-mean,balanced_accuracy-std,balanced_accuracy-identity,f1_score-mean,f1_score-std,f1_score-identity,roc_auc_score-mean,roc_auc_score-std,roc_auc_score-identity,params
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.8384999999999999,0.029956565780031173,"[0.79375, 0.8375, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.85625, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.81875, 0.8, 0.85, 0.86875, 0.83125, 0.85, 0.825, 0.84375, 0.80625, 0.88125]",0.8384999999999999,0.02995656578003116,"[0.79375, 0.8374999999999999, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.85625, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.8187500000000001, 0.8, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.80625, 0.88125]",0.838178694292403,0.030092642486467484,"[0.7935483870967742, 0.837092731829574, 0.7936774647336954, 0.8749218261413384, 0.8624785122675418, 0.818572825024438, 0.7984569359156038, 0.8181746933657275, 0.8375, 0.8552947190436868, 0.8812453611469199, 0.8623063683304647, 0.8114393463230674, 0.8999374609130708, 0.83739837398374, 0.8184024108645452, 0.7998749218261413, 0.8499765588373183, 0.8687448728465956, 0.8311906529639327, 0.8491514770584537, 0.8240100565681961, 0.8436950490406783, 0.8062424313449743, 0.8811339198435973]",0.8384999999999999,0.029956565780031166,"[0.79375, 0.8374999999999999, 0.7937500000000001, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8374999999999999, 0.8562500000000001, 0.88125, 0.8624999999999999, 0.8125, 0.9, 0.8375000000000001, 0.8187500000000001, 0.7999999999999998, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8062500000000001, 0.8812500000000001]",{'finalestimator__estimator_name': ['LR_C1.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.8384999999999999,0.029573795410802454,"[0.79375, 0.8375, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.85, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.81875, 0.8, 0.85, 0.86875, 0.83125, 0.85, 0.825, 0.84375, 0.8125, 0.88125]",0.8384999999999999,0.02957379541080246,"[0.79375, 0.8374999999999999, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.8500000000000001, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.8187500000000001, 0.8, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8125, 0.88125]",0.8381832673591947,0.029721291995159393,"[0.7935483870967742, 0.837092731829574, 0.7936774647336954, 0.8749218261413384, 0.8624785122675418, 0.818572825024438, 0.7984569359156038, 0.8181746933657275, 0.8375, 0.8491514770584537, 0.8812453611469199, 0.8623063683304647, 0.8114393463230674, 0.8999374609130708, 0.83739837398374, 0.8184024108645452, 0.7998749218261413, 0.8499765588373183, 0.8687448728465956, 0.8311906529639327, 0.8491514770584537, 0.8240100565681961, 0.8436950490406783, 0.8125, 0.8811339198435973]",0.8384999999999999,0.02957379541080247,"[0.79375, 0.8374999999999999, 0.7937500000000001, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8374999999999999, 0.8500000000000001, 0.88125, 0.8624999999999999, 0.8125, 0.9, 0.8375000000000001, 0.8187500000000001, 0.7999999999999998, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8125, 0.8812500000000001]",{'finalestimator__estimator_name': ['LR_C10.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.83825,0.02960899708421974,"[0.79375, 0.83125, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.85, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.81875, 0.8, 0.85, 0.86875, 0.83125, 0.85, 0.825, 0.84375, 0.8125, 0.88125]",0.83825,0.029608997084219747,"[0.79375, 0.83125, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.8500000000000001, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.8187500000000001, 0.8, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8125, 0.88125]",0.8379366133871742,0.029756285683186102,"[0.7935483870967742, 0.8309263825290595, 0.7936774647336954, 0.8749218261413384, 0.8624785122675418, 0.818572825024438, 0.7984569359156038, 0.8181746933657275, 0.8375, 0.8491514770584537, 0.8812453611469199, 0.8623063683304647, 0.8114393463230674, 0.8999374609130708, 0.83739837398374, 0.8184024108645452, 0.7998749218261413, 0.8499765588373183, 0.8687448728465956, 0.8311906529639327, 0.8491514770584537, 0.8240100565681961, 0.8436950490406783, 0.8125, 0.8811339198435973]",0.83825,0.029608997084219758,"[0.79375, 0.83125, 0.7937500000000001, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8374999999999999, 0.8500000000000001, 0.88125, 0.8624999999999999, 0.8125, 0.9, 0.8375000000000001, 0.8187500000000001, 0.7999999999999998, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8125, 0.8812500000000001]",{'finalestimator__estimator_name': ['LR_C100.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.83825,0.02960899708421974,"[0.79375, 0.83125, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.85, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.81875, 0.8, 0.85, 0.86875, 0.83125, 0.85, 0.825, 0.84375, 0.8125, 0.88125]",0.83825,0.029608997084219747,"[0.79375, 0.83125, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.8500000000000001, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.8187500000000001, 0.8, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8125, 0.88125]",0.8379366133871742,0.029756285683186102,"[0.7935483870967742, 0.8309263825290595, 0.7936774647336954, 0.8749218261413384, 0.8624785122675418, 0.818572825024438, 0.7984569359156038, 0.8181746933657275, 0.8375, 0.8491514770584537, 0.8812453611469199, 0.8623063683304647, 0.8114393463230674, 0.8999374609130708, 0.83739837398374, 0.8184024108645452, 0.7998749218261413, 0.8499765588373183, 0.8687448728465956, 0.8311906529639327, 0.8491514770584537, 0.8240100565681961, 0.8436950490406783, 0.8125, 0.8811339198435973]",0.83825,0.029608997084219758,"[0.79375, 0.83125, 0.7937500000000001, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8374999999999999, 0.8500000000000001, 0.88125, 0.8624999999999999, 0.8125, 0.9, 0.8375000000000001, 0.8187500000000001, 0.7999999999999998, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8125, 0.8812500000000001]",{'finalestimator__estimator_name': ['LR_C1000.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.83825,0.029828066341395097,"[0.79375, 0.8375, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.85, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.81875, 0.8, 0.85, 0.86875, 0.83125, 0.85, 0.825, 0.84375, 0.80625, 0.88125]",0.83825,0.0298280663413951,"[0.79375, 0.8374999999999999, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.8500000000000001, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.8187500000000001, 0.8, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.80625, 0.88125]",0.8379329646129936,0.029971893253722705,"[0.7935483870967742, 0.837092731829574, 0.7936774647336954, 0.8749218261413384, 0.8624785122675418, 0.818572825024438, 0.7984569359156038, 0.8181746933657275, 0.8375, 0.8491514770584537, 0.8812453611469199, 0.8623063683304647, 0.8114393463230674, 0.8999374609130708, 0.83739837398374, 0.8184024108645452, 0.7998749218261413, 0.8499765588373183, 0.8687448728465956, 0.8311906529639327, 0.8491514770584537, 0.8240100565681961, 0.8436950490406783, 0.8062424313449743, 0.8811339198435973]",0.83825,0.029828066341395103,"[0.79375, 0.8374999999999999, 0.7937500000000001, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8374999999999999, 0.8500000000000001, 0.88125, 0.8624999999999999, 0.8125, 0.9, 0.8375000000000001, 0.8187500000000001, 0.7999999999999998, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8062500000000001, 0.8812500000000001]",{'finalestimator__estimator_name': ['LR_C2.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.83825,0.02960899708421974,"[0.79375, 0.83125, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.85, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.81875, 0.8, 0.85, 0.86875, 0.83125, 0.85, 0.825, 0.84375, 0.8125, 0.88125]",0.83825,0.029608997084219747,"[0.79375, 0.83125, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.8500000000000001, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.8187500000000001, 0.8, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8125, 0.88125]",0.8379366133871742,0.029756285683186102,"[0.7935483870967742, 0.8309263825290595, 0.7936774647336954, 0.8749218261413384, 0.8624785122675418, 0.818572825024438, 0.7984569359156038, 0.8181746933657275, 0.8375, 0.8491514770584537, 0.8812453611469199, 0.8623063683304647, 0.8114393463230674, 0.8999374609130708, 0.83739837398374, 0.8184024108645452, 0.7998749218261413, 0.8499765588373183, 0.8687448728465956, 0.8311906529639327, 0.8491514770584537, 0.8240100565681961, 0.8436950490406783, 0.8125, 0.8811339198435973]",0.83825,0.029608997084219758,"[0.79375, 0.83125, 0.7937500000000001, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8374999999999999, 0.8500000000000001, 0.88125, 0.8624999999999999, 0.8125, 0.9, 0.8375000000000001, 0.8187500000000001, 0.7999999999999998, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8125, 0.8812500000000001]",{'finalestimator__estimator_name': ['LR_C20.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.83825,0.02960899708421974,"[0.79375, 0.83125, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.85, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.81875, 0.8, 0.85, 0.86875, 0.83125, 0.85, 0.825, 0.84375, 0.8125, 0.88125]",0.83825,0.029608997084219747,"[0.79375, 0.83125, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.8500000000000001, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.8187500000000001, 0.8, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8125, 0.88125]",0.8379366133871742,0.029756285683186102,"[0.7935483870967742, 0.8309263825290595, 0.7936774647336954, 0.8749218261413384, 0.8624785122675418, 0.818572825024438, 0.7984569359156038, 0.8181746933657275, 0.8375, 0.8491514770584537, 0.8812453611469199, 0.8623063683304647, 0.8114393463230674, 0.8999374609130708, 0.83739837398374, 0.8184024108645452, 0.7998749218261413, 0.8499765588373183, 0.8687448728465956, 0.8311906529639327, 0.8491514770584537, 0.8240100565681961, 0.8436950490406783, 0.8125, 0.8811339198435973]",0.83825,0.029608997084219758,"[0.79375, 0.83125, 0.7937500000000001, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8374999999999999, 0.8500000000000001, 0.88125, 0.8624999999999999, 0.8125, 0.9, 0.8375000000000001, 0.8187500000000001, 0.7999999999999998, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8125, 0.8812500000000001]",{'finalestimator__estimator_name': ['LR_C200.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.83825,0.029828066341395097,"[0.79375, 0.8375, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.85, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.81875, 0.8, 0.85, 0.86875, 0.83125, 0.85, 0.825, 0.84375, 0.80625, 0.88125]",0.83825,0.0298280663413951,"[0.79375, 0.8374999999999999, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.8500000000000001, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.8187500000000001, 0.8, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.80625, 0.88125]",0.8379329646129936,0.029971893253722705,"[0.7935483870967742, 0.837092731829574, 0.7936774647336954, 0.8749218261413384, 0.8624785122675418, 0.818572825024438, 0.7984569359156038, 0.8181746933657275, 0.8375, 0.8491514770584537, 0.8812453611469199, 0.8623063683304647, 0.8114393463230674, 0.8999374609130708, 0.83739837398374, 0.8184024108645452, 0.7998749218261413, 0.8499765588373183, 0.8687448728465956, 0.8311906529639327, 0.8491514770584537, 0.8240100565681961, 0.8436950490406783, 0.8062424313449743, 0.8811339198435973]",0.83825,0.029828066341395103,"[0.79375, 0.8374999999999999, 0.7937500000000001, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8374999999999999, 0.8500000000000001, 0.88125, 0.8624999999999999, 0.8125, 0.9, 0.8375000000000001, 0.8187500000000001, 0.7999999999999998, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8062500000000001, 0.8812500000000001]",{'finalestimator__estimator_name': ['LR_C5.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.83825,0.02960899708421974,"[0.79375, 0.83125, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.85, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.81875, 0.8, 0.85, 0.86875, 0.83125, 0.85, 0.825, 0.84375, 0.8125, 0.88125]",0.83825,0.029608997084219747,"[0.79375, 0.83125, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.8500000000000001, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.8187500000000001, 0.8, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8125, 0.88125]",0.8379366133871742,0.029756285683186102,"[0.7935483870967742, 0.8309263825290595, 0.7936774647336954, 0.8749218261413384, 0.8624785122675418, 0.818572825024438, 0.7984569359156038, 0.8181746933657275, 0.8375, 0.8491514770584537, 0.8812453611469199, 0.8623063683304647, 0.8114393463230674, 0.8999374609130708, 0.83739837398374, 0.8184024108645452, 0.7998749218261413, 0.8499765588373183, 0.8687448728465956, 0.8311906529639327, 0.8491514770584537, 0.8240100565681961, 0.8436950490406783, 0.8125, 0.8811339198435973]",0.83825,0.029608997084219758,"[0.79375, 0.83125, 0.7937500000000001, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8374999999999999, 0.8500000000000001, 0.88125, 0.8624999999999999, 0.8125, 0.9, 0.8375000000000001, 0.8187500000000001, 0.7999999999999998, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8125, 0.8812500000000001]",{'finalestimator__estimator_name': ['LR_C50.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.83825,0.02960899708421974,"[0.79375, 0.83125, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.85, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.81875, 0.8, 0.85, 0.86875, 0.83125, 0.85, 0.825, 0.84375, 0.8125, 0.88125]",0.83825,0.029608997084219747,"[0.79375, 0.83125, 0.79375, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8375, 0.8500000000000001, 0.88125, 0.8625, 0.8125, 0.9, 0.8375, 0.8187500000000001, 0.8, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8125, 0.88125]",0.8379366133871742,0.029756285683186102,"[0.7935483870967742, 0.8309263825290595, 0.7936774647336954, 0.8749218261413384, 0.8624785122675418, 0.818572825024438, 0.7984569359156038, 0.8181746933657275, 0.8375, 0.8491514770584537, 0.8812453611469199, 0.8623063683304647, 0.8114393463230674, 0.8999374609130708, 0.83739837398374, 0.8184024108645452, 0.7998749218261413, 0.8499765588373183, 0.8687448728465956, 0.8311906529639327, 0.8491514770584537, 0.8240100565681961, 0.8436950490406783, 0.8125, 0.8811339198435973]",0.83825,0.029608997084219758,"[0.79375, 0.83125, 0.7937500000000001, 0.875, 0.8625, 0.81875, 0.8, 0.81875, 0.8374999999999999, 0.8500000000000001, 0.88125, 0.8624999999999999, 0.8125, 0.9, 0.8375000000000001, 0.8187500000000001, 0.7999999999999998, 0.8500000000000001, 0.86875, 0.83125, 0.8500000000000001, 0.825, 0.84375, 0.8125, 0.8812500000000001]",{'finalestimator__estimator_name': ['LR_C500.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.877,0.01774383695822299,"[0.8875, 0.89375, 0.89375, 0.8875, 0.91875, 0.86875, 0.85, 0.8625, 0.9, 0.85625, 0.875, 0.8875, 0.86875, 0.8875, 0.875, 0.875, 0.85625, 0.8875, 0.86875, 0.86875, 0.90625, 0.85625, 0.85, 0.86875, 0.875]",0.877,0.017743836958223,"[0.8875, 0.89375, 0.89375, 0.8875, 0.91875, 0.8687499999999999, 0.85, 0.8625, 0.9, 0.85625, 0.875, 0.8875, 0.86875, 0.8875, 0.875, 0.875, 0.85625, 0.8875, 0.86875, 0.8687499999999999, 0.90625, 0.85625, 0.85, 0.86875, 0.875]",0.8768136456848284,0.017789946939280755,"[0.8873415740885621, 0.8935462408516301, 0.8937458494472441, 0.8873415740885621, 0.9187468260478924, 0.8684982975226019, 0.849906191369606, 0.8623063683304647, 0.8999374609130708, 0.8561094819159335, 0.8749804656977652, 0.8873415740885621, 0.868126692570352, 0.8874296435272045, 0.8746867167919798, 0.875, 0.8559743258580876, 0.8870588235294118, 0.8683333986441475, 0.8678777869529315, 0.906217029424407, 0.8561094819159335, 0.85, 0.8687448728465956, 0.8749804656977652]",0.877,0.01774383695822299,"[0.8875000000000001, 0.8937499999999999, 0.89375, 0.8875000000000001, 0.91875, 0.86875, 0.85, 0.8624999999999999, 0.9, 0.85625, 0.875, 0.8875, 0.86875, 0.8875000000000001, 0.875, 0.875, 0.85625, 0.8875, 0.8687500000000001, 0.86875, 0.90625, 0.85625, 0.85, 0.86875, 0.875]",{'finalestimator__estimator_name': ['SVC']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.8242499999999999,0.030847406698132677,"[0.79375, 0.83125, 0.81875, 0.88125, 0.8625, 0.85, 0.8, 0.8, 0.7875, 0.85, 0.85, 0.83125, 0.79375, 0.8625, 0.83125, 0.8625, 0.81875, 0.83125, 0.8375, 0.83125, 0.8125, 0.7625, 0.79375, 0.76875, 0.84375]",0.8242499999999999,0.03084740669813268,"[0.79375, 0.83125, 0.81875, 0.88125, 0.8625, 0.8500000000000001, 0.8, 0.8, 0.7875, 0.85, 0.8500000000000001, 0.83125, 0.79375, 0.8625, 0.83125, 0.8625, 0.81875, 0.83125, 0.8375, 0.83125, 0.8125, 0.7625, 0.79375, 0.76875, 0.84375]",0.8222627460182685,0.03270443426797203,"[0.7935483870967742, 0.8304486047333098, 0.818572825024438, 0.8811339198435973, 0.8624785122675418, 0.849624060150376, 0.7984569359156038, 0.794575509549029, 0.782608695652174, 0.8488427019367029, 0.849624060150376, 0.8297536945812809, 0.7907999524545346, 0.8614391434419776, 0.8307143696853323, 0.8624140087554721, 0.8178892421209623, 0.8301285832251976, 0.836862745098039, 0.8297536945812809, 0.8088867654085046, 0.7526041666666667, 0.7919211822660098, 0.7619717743556753, 0.8415151154958597]",0.8242499999999999,0.03084740669813267,"[0.79375, 0.8312499999999998, 0.81875, 0.8812500000000001, 0.8625, 0.85, 0.8, 0.7999999999999999, 0.7875, 0.85, 0.85, 0.8312500000000002, 0.7937500000000001, 0.8625, 0.83125, 0.8625, 0.81875, 0.83125, 0.8374999999999999, 0.8312500000000002, 0.8125, 0.7625, 0.79375, 0.7687499999999999, 0.8437499999999999]",{'finalestimator__estimator_name': ['SVC_C0.001_Gamma0.001']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.8422499999999999,0.0312645799321426,"[0.8125, 0.84375, 0.83125, 0.89375, 0.88125, 0.85625, 0.8, 0.83125, 0.81875, 0.85625, 0.875, 0.85625, 0.80625, 0.89375, 0.85, 0.86875, 0.825, 0.84375, 0.85, 0.85, 0.8375, 0.78125, 0.8125, 0.79375, 0.8875]",0.8422499999999999,0.0312645799321426,"[0.8125, 0.84375, 0.83125, 0.89375, 0.8812500000000001, 0.85625, 0.8, 0.83125, 0.8187500000000001, 0.85625, 0.875, 0.85625, 0.80625, 0.89375, 0.85, 0.8687499999999999, 0.825, 0.84375, 0.85, 0.8500000000000001, 0.8375, 0.78125, 0.8125, 0.79375, 0.8875]",0.8410949523889273,0.03215080579074717,"[0.81203007518797, 0.8432540460049376, 0.8310850439882698, 0.8935462408516301, 0.8812082372709156, 0.8561094819159335, 0.7988686360779385, 0.8288363247355284, 0.8166804946465962, 0.8555673299580047, 0.8749218261413384, 0.8552947190436868, 0.803478743214866, 0.8932454177950468, 0.8494117647058823, 0.8687038411941698, 0.8240100565681961, 0.8427116511344422, 0.8494117647058823, 0.8480772274094003, 0.8358585858585859, 0.7748381649310442, 0.8114393463230674, 0.7919211822660098, 0.8868636077938404]",0.8422499999999999,0.03126457993214258,"[0.8125, 0.8437499999999999, 0.8312500000000002, 0.8937499999999999, 0.88125, 0.85625, 0.8, 0.83125, 0.81875, 0.85625, 0.875, 0.8562500000000001, 0.80625, 0.8937499999999999, 0.85, 0.8687499999999999, 0.825, 0.84375, 0.85, 0.85, 0.8375, 0.78125, 0.8125, 0.79375, 0.8875]",{'finalestimator__estimator_name': ['SVC_C0.001_Gamma0.01']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.86275,0.021836275247089792,"[0.8625, 0.8625, 0.8375, 0.90625, 0.8875, 0.85625, 0.81875, 0.86875, 0.88125, 0.85, 0.8625, 0.85, 0.83125, 0.89375, 0.875, 0.875, 0.85, 0.8625, 0.84375, 0.88125, 0.89375, 0.85, 0.83125, 0.85625, 0.88125]",0.86275,0.021836275247089795,"[0.8625, 0.8625, 0.8374999999999999, 0.90625, 0.8875, 0.85625, 0.81875, 0.8687499999999999, 0.8812500000000001, 0.85, 0.8625, 0.8500000000000001, 0.83125, 0.89375, 0.875, 0.875, 0.85, 0.8625, 0.84375, 0.88125, 0.89375, 0.8500000000000001, 0.83125, 0.85625, 0.88125]",0.861533832636144,0.022204968592629996,"[0.8617221873035825, 0.8603174603174605, 0.836580766813325, 0.9059524276029624, 0.8870588235294118, 0.8552947190436868, 0.8171428571428571, 0.8678777869529315, 0.8804608548621762, 0.8484848484848484, 0.8617221873035825, 0.8480772274094003, 0.8282920624826107, 0.892807881773399, 0.8733976895078335, 0.8746867167919798, 0.8476190476190478, 0.861111111111111, 0.8423645320197044, 0.8795514877768532, 0.8930439227714206, 0.8480772274094003, 0.8304486047333098, 0.8555673299580047, 0.8806860551826995]",0.8627499999999999,0.02183627524708982,"[0.8624999999999999, 0.8625, 0.8375, 0.90625, 0.8875, 0.8562500000000001, 0.81875, 0.86875, 0.8812500000000001, 0.85, 0.8624999999999999, 0.85, 0.8312499999999999, 0.89375, 0.875, 0.875, 0.85, 0.8624999999999999, 0.84375, 0.88125, 0.89375, 0.85, 0.8312499999999998, 0.85625, 0.8812499999999999]",{'finalestimator__estimator_name': ['SVC_C0.001_Gamma0.1']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.83625,0.03161248105311152,"[0.8375, 0.8375, 0.80625, 0.86875, 0.86875, 0.775, 0.7625, 0.80625, 0.8125, 0.8, 0.84375, 0.84375, 0.8, 0.8625, 0.86875, 0.875, 0.83125, 0.8625, 0.83125, 0.85, 0.875, 0.83125, 0.825, 0.86875, 0.8625]",0.83625,0.03161248105311149,"[0.8374999999999999, 0.8375, 0.80625, 0.8687499999999999, 0.8687499999999999, 0.775, 0.7625, 0.80625, 0.8125, 0.8, 0.84375, 0.84375, 0.8, 0.8625, 0.8687499999999999, 0.875, 0.83125, 0.8625, 0.83125, 0.8500000000000001, 0.875, 0.83125, 0.825, 0.86875, 0.8625]",0.8338494977141349,0.03312615049473798,"[0.8354169963601835, 0.8349206349206348, 0.8045320197044334, 0.8678777869529315, 0.8678777869529315, 0.7688974482426577, 0.7570332480818415, 0.8028538495170714, 0.8074145402022147, 0.794575509549029, 0.8423645320197044, 0.8419659436608589, 0.7953964194373401, 0.8619607843137256, 0.8672513926751215, 0.8742928975487114, 0.8276893622113197, 0.8607374584586168, 0.8282920624826107, 0.8471094123268037, 0.8740355849472525, 0.8304486047333098, 0.8232323232323232, 0.8686217008797653, 0.8614391434419776]",0.83625,0.0316124810531115,"[0.8374999999999999, 0.8374999999999999, 0.80625, 0.86875, 0.86875, 0.775, 0.7625000000000001, 0.80625, 0.8125000000000001, 0.7999999999999999, 0.84375, 0.84375, 0.8, 0.8625, 0.8687499999999999, 0.875, 0.83125, 0.8625, 0.8312499999999999, 0.8500000000000001, 0.875, 0.8312499999999998, 0.825, 0.86875, 0.8625]",{'finalestimator__estimator_name': ['SVC_C0.001_Gamma1.0']}
