dataset,shift,estimator,scorer,type,source_accuracy-test-mean,source_accuracy-test-std,source_accuracy-test-identity,source_balanced_accuracy-test-mean,source_balanced_accuracy-test-std,source_balanced_accuracy-test-identity,source_f1_score-test-mean,source_f1_score-test-std,source_f1_score-test-identity,source_roc_auc_score-test-mean,source_roc_auc_score-test-std,source_roc_auc_score-test-identity,params,cv_score
deep_office31,dsl$\rightarrow$web,deep_mdd,deep_embedded_validation,Unknown,0.98989898989899,,[0.98989898989899],0.9935483870967742,,[0.9935483870967742],0.9903479236812568,,[0.9903479236812568],1.0,,[1.0],default,[-0.040856]
deep_office31,dsl$\rightarrow$web,deep_no_da_source_only,deep_embedded_validation,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,dsl$\rightarrow$web,deep_no_da_target_only,deep_embedded_validation,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,dsl$\rightarrow$web,deep_spa,deep_embedded_validation,Unknown,0.98989898989899,,[0.98989898989899],0.9935483870967742,,[0.9935483870967742],0.9903479236812568,,[0.9903479236812568],0.9999139784946236,,[0.9999139784946236],default,[-0.06537473]
deep_office31,web$\rightarrow$amz,deep_can,deep_embedded_validation,Unknown,0.0759493670886076,,[0.0759493670886076],0.0483870967741935,,[0.0483870967741935],0.0218048182931808,,[0.0218048182931808],0.5547718040621266,,[0.5547718040621266],default,[639509.965]
deep_office31,web$\rightarrow$amz,deep_coral,deep_embedded_validation,Unknown,0.981012658227848,,[0.981012658227848],0.978494623655914,,[0.978494623655914],0.9805216377070436,,[0.9805216377070436],0.9998506571087216,,[0.9998506571087216],default,[-0.00175498]
deep_office31,web$\rightarrow$amz,deep_dan,deep_embedded_validation,Unknown,0.9873417721518988,,[0.9873417721518988],0.9838709677419356,,[0.9838709677419356],0.9868950111690248,,[0.9868950111690248],1.0,,[1.0],default,[-0.00156239248]
deep_office31,web$\rightarrow$amz,deep_dann,deep_embedded_validation,Unknown,0.9430379746835444,,[0.9430379746835444],0.9387096774193548,,[0.9387096774193548],0.9428553865262728,,[0.9428553865262728],0.9982435284747112,,[0.9982435284747112],default,[286687.049]
deep_office31,web$\rightarrow$amz,deep_jdot,deep_embedded_validation,Unknown,0.981012658227848,,[0.981012658227848],0.9758064516129032,,[0.9758064516129032],0.9807467290713752,,[0.9807467290713752],0.999902927120669,,[0.999902927120669],default,[-0.01606778]
deep_office31,web$\rightarrow$amz,deep_mcc,deep_embedded_validation,Unknown,0.981012658227848,,[0.981012658227848],0.978494623655914,,[0.978494623655914],0.9805216377070436,,[0.9805216377070436],0.9999044205495818,,[0.9999044205495818],default,[-0.0018352]
deep_office31,web$\rightarrow$amz,deep_mdd,deep_embedded_validation,Unknown,0.1012658227848101,,[0.1012658227848101],0.0820788530465949,,[0.0820788530465949],0.0666674597887122,,[0.0666674597887122],0.6681170599362803,,[0.6681170599362803],default,[30252966.3]
deep_office31,web$\rightarrow$amz,deep_no_da_source_only,deep_embedded_validation,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,web$\rightarrow$amz,deep_no_da_target_only,deep_embedded_validation,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,web$\rightarrow$amz,deep_spa,deep_embedded_validation,Unknown,0.981012658227848,,[0.981012658227848],0.967741935483871,,[0.967741935483871],0.9798184028265934,,[0.9798184028265934],0.9997610513739548,,[0.9997610513739548],default,[-0.0033278307]
deep_office31,web$\rightarrow$dsl,deep_can,deep_embedded_validation,Unknown,0.0625,,[0.0625],0.0412186379928315,,[0.0412186379928315],0.0193124522536287,,[0.0193124522536287],0.5431385404221426,,[0.5431385404221426],default,[1.08664786e+82]
deep_office31,web$\rightarrow$dsl,deep_coral,deep_embedded_validation,Unknown,0.99375,,[0.99375],0.9946236559139786,,[0.9946236559139786],0.9937062937062936,,[0.9937062937062936],1.0,,[1.0],default,[-0.01105784]
deep_office31,web$\rightarrow$dsl,deep_dan,deep_embedded_validation,Unknown,0.0625,,[0.0625],0.0551075268817204,,[0.0551075268817204],0.0268940848577945,,[0.0268940848577945],0.6159509195255164,,[0.6159509195255164],default,[110.539589]
deep_office31,web$\rightarrow$dsl,deep_dann,deep_embedded_validation,Unknown,0.975,,[0.975],0.9763440860215056,,[0.9763440860215056],0.9750284090909088,,[0.9750284090909088],0.9999139784946236,,[0.9999139784946236],default,[-0.15262073]
deep_office31,web$\rightarrow$dsl,deep_jdot,deep_embedded_validation,Unknown,0.9625,,[0.9625],0.9666666666666668,,[0.9666666666666668],0.9545219217916588,,[0.9545219217916588],0.9999800876144964,,[0.9999800876144964],default,[0.47108643]
deep_office31,web$\rightarrow$dsl,deep_mcc,deep_embedded_validation,Unknown,0.9875,,[0.9875],0.9881720430107528,,[0.9881720430107528],0.9873494560994562,,[0.9873494560994562],0.9999283154121864,,[0.9999283154121864],default,[-0.00419765]
deep_office31,web$\rightarrow$dsl,deep_mdd,deep_embedded_validation,Unknown,0.325,,[0.325],0.2712365591397849,,[0.2712365591397849],0.237107271162578,,[0.237107271162578],0.8564280736189339,,[0.8564280736189339],default,[40.5019491]
deep_office31,web$\rightarrow$dsl,deep_no_da_source_only,deep_embedded_validation,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,web$\rightarrow$dsl,deep_no_da_target_only,deep_embedded_validation,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,web$\rightarrow$dsl,deep_spa,deep_embedded_validation,Unknown,0.9125,,[0.9125],0.9172043010752688,,[0.9172043010752688],0.9110916367988736,,[0.9110916367988736],0.998813719633612,,[0.998813719633612],default,[1.54319472]
deep_office31,amz$\rightarrow$dsl,deep_can,importance_weighted,Unknown,0.8847517730496454,,[0.8847517730496454],0.882988618154153,,[0.882988618154153],0.8844808694876181,,[0.8844808694876181],0.9953791227879012,,[0.9953791227879012],default,[0.87494457]
deep_office31,amz$\rightarrow$dsl,deep_coral,importance_weighted,Unknown,0.9024822695035462,,[0.9024822695035462],0.9021083260259832,,[0.9021083260259832],0.9023716261370904,,[0.9023716261370904],0.9973796412692691,,[0.9973796412692691],default,[0.8864745]
deep_office31,amz$\rightarrow$dsl,deep_dan,importance_weighted,Unknown,0.8900709219858156,,[0.8900709219858156],0.8896767093498843,,[0.8896767093498843],0.8898282409762556,,[0.8898282409762556],0.9964394538494112,,[0.9964394538494112],default,[0.88248337]
deep_office31,amz$\rightarrow$dsl,deep_dann,importance_weighted,Unknown,0.8794326241134752,,[0.8794326241134752],0.8774282946821148,,[0.8774282946821148],0.8809376214590091,,[0.8809376214590091],0.99581586712754,,[0.99581586712754],default,[0.87760532]
deep_office31,amz$\rightarrow$dsl,deep_jdot,importance_weighted,Unknown,0.9024822695035462,,[0.9024822695035462],0.9017145324021384,,[0.9017145324021384],0.9018761823116092,,[0.9018761823116092],0.9974832819609424,,[0.9974832819609424],default,[0.8886918]
deep_office31,amz$\rightarrow$dsl,deep_mcc,importance_weighted,Unknown,0.9024822695035462,,[0.9024822695035462],0.9022340279980348,,[0.9022340279980348],0.9026263913341552,,[0.9026263913341552],0.9964959045400308,,[0.9964959045400308],default,[0.87982262]
deep_office31,amz$\rightarrow$dsl,deep_mdd,importance_weighted,Unknown,0.8918439716312057,,[0.8918439716312057],0.8924309066711443,,[0.8924309066711443],0.8917123818110535,,[0.8917123818110535],0.9963067276278218,,[0.9963067276278218],default,[0.88026608]
deep_office31,amz$\rightarrow$dsl,deep_no_da_source_only,importance_weighted,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,amz$\rightarrow$dsl,deep_no_da_target_only,importance_weighted,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,amz$\rightarrow$dsl,deep_spa,importance_weighted,Unknown,0.8882978723404256,,[0.8882978723404256],0.888950431289141,,[0.888950431289141],0.8880198946496973,,[0.8880198946496973],0.9956175855631209,,[0.9956175855631209],default,[0.87583149]
deep_office31,amz$\rightarrow$web,deep_can,importance_weighted,Unknown,0.9026548672566372,,[0.9026548672566372],0.8992716489320903,,[0.8992716489320903],0.9029256107116532,,[0.9029256107116532],0.995580243637272,,[0.995580243637272],default,[0.991706903]
deep_office31,amz$\rightarrow$web,deep_coral,importance_weighted,Unknown,0.8938053097345132,,[0.8938053097345132],0.8927876971170688,,[0.8927876971170688],0.8935113584433643,,[0.8935113584433643],0.9943957146114054,,[0.9943957146114054],default,[0.9917069]
deep_office31,amz$\rightarrow$web,deep_dan,importance_weighted,Unknown,0.9026548672566372,,[0.9026548672566372],0.9018873952872254,,[0.9018873952872254],0.9026025280209632,,[0.9026025280209632],0.9959523448882311,,[0.9959523448882311],default,[0.991706904]
deep_office31,amz$\rightarrow$web,deep_dann,importance_weighted,Unknown,0.9079646017699116,,[0.9079646017699116],0.9071694175471764,,[0.9071694175471764],0.9080886809894304,,[0.9080886809894304],0.9946156500525491,,[0.9946156500525491],default,[0.9917069]
deep_office31,amz$\rightarrow$web,deep_jdot,importance_weighted,Unknown,0.8920353982300885,,[0.8920353982300885],0.8913940921368765,,[0.8913940921368765],0.8911640222974353,,[0.8911640222974353],0.994321992496324,,[0.994321992496324],default,[0.9917069]
deep_office31,amz$\rightarrow$web,deep_mcc,importance_weighted,Unknown,0.8973451327433628,,[0.8973451327433628],0.897822850136093,,[0.897822850136093],0.898234734565586,,[0.898234734565586],0.9958989216563736,,[0.9958989216563736],default,[1.0]
deep_office31,amz$\rightarrow$web,deep_mdd,importance_weighted,Unknown,0.8814159292035398,,[0.8814159292035398],0.8787212810769687,,[0.8787212810769687],0.881859396211972,,[0.881859396211972],0.9933589096526186,,[0.9933589096526186],default,[1.0]
deep_office31,amz$\rightarrow$web,deep_no_da_source_only,importance_weighted,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,amz$\rightarrow$web,deep_no_da_target_only,importance_weighted,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,amz$\rightarrow$web,deep_spa,importance_weighted,Unknown,0.8920353982300885,,[0.8920353982300885],0.8920307644628527,,[0.8920307644628527],0.8920767894451906,,[0.8920767894451906],0.993160777503584,,[0.993160777503584],default,[0.9917069]
deep_office31,dsl$\rightarrow$amz,deep_can,importance_weighted,Unknown,0.9696969696969696,,[0.9696969696969696],0.9548387096774194,,[0.9548387096774194],0.9679012345679012,,[0.9679012345679012],0.9997419354838708,,[0.9997419354838708],default,[0.975]
deep_office31,dsl$\rightarrow$amz,deep_coral,importance_weighted,Unknown,0.9797979797979798,,[0.9797979797979798],0.9612903225806452,,[0.9612903225806452],0.9762065095398428,,[0.9762065095398428],1.0,,[1.0],default,[0.995]
deep_office31,dsl$\rightarrow$amz,deep_dan,importance_weighted,Unknown,0.98989898989899,,[0.98989898989899],0.9935483870967742,,[0.9935483870967742],0.9903479236812568,,[0.9903479236812568],1.0,,[1.0],default,[0.9975]
deep_office31,dsl$\rightarrow$amz,deep_dann,importance_weighted,Unknown,0.9595959595959596,,[0.9595959595959596],0.9467741935483872,,[0.9467741935483872],0.95674202340869,,[0.95674202340869],0.9996774193548388,,[0.9996774193548388],default,[0.98465397]
deep_office31,dsl$\rightarrow$amz,deep_jdot,importance_weighted,Unknown,0.9797979797979798,,[0.9797979797979798],0.9612903225806452,,[0.9612903225806452],0.9762065095398428,,[0.9762065095398428],1.0,,[1.0],default,[0.99]
deep_office31,dsl$\rightarrow$amz,deep_mcc,importance_weighted,Unknown,0.9797979797979798,,[0.9797979797979798],0.9612903225806452,,[0.9612903225806452],0.9762065095398428,,[0.9762065095398428],1.0,,[1.0],default,[0.9925]
deep_office31,dsl$\rightarrow$amz,deep_mdd,importance_weighted,Unknown,0.9696969696969696,,[0.9696969696969696],0.950537634408602,,[0.950537634408602],0.9656565656565655,,[0.9656565656565655],0.9998853046594984,,[0.9998853046594984],default,[0.9825]
deep_office31,dsl$\rightarrow$amz,deep_no_da_source_only,importance_weighted,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,dsl$\rightarrow$amz,deep_no_da_target_only,importance_weighted,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,dsl$\rightarrow$amz,deep_spa,importance_weighted,Unknown,0.9797979797979798,,[0.9797979797979798],0.9612903225806452,,[0.9612903225806452],0.9762065095398428,,[0.9762065095398428],0.9997849462365592,,[0.9997849462365592],default,[0.975]
deep_office31,dsl$\rightarrow$web,deep_can,importance_weighted,Unknown,0.98989898989899,,[0.98989898989899],0.9935483870967742,,[0.9935483870967742],0.9903479236812568,,[0.9903479236812568],0.9998136200716844,,[0.9998136200716844],default,[0.8]
deep_office31,dsl$\rightarrow$web,deep_coral,importance_weighted,Unknown,0.98989898989899,,[0.98989898989899],0.9935483870967742,,[0.9935483870967742],0.9903479236812568,,[0.9903479236812568],0.9993763440860216,,[0.9993763440860216],default,[1.0]
deep_office31,dsl$\rightarrow$web,deep_dan,importance_weighted,Unknown,0.98989898989899,,[0.98989898989899],0.9935483870967742,,[0.9935483870967742],0.9903479236812568,,[0.9903479236812568],0.999483870967742,,[0.999483870967742],default,[1.0]
deep_office31,dsl$\rightarrow$web,deep_dann,importance_weighted,Unknown,0.9797979797979798,,[0.9797979797979798],0.9870967741935484,,[0.9870967741935484],0.9804072470739136,,[0.9804072470739136],0.9997634408602152,,[0.9997634408602152],default,[0.9997928]
deep_office31,dsl$\rightarrow$web,deep_jdot,importance_weighted,Unknown,0.98989898989899,,[0.98989898989899],0.9935483870967742,,[0.9935483870967742],0.9903479236812568,,[0.9903479236812568],0.9998924731182796,,[0.9998924731182796],default,[1.0]
deep_office31,dsl$\rightarrow$web,deep_mcc,importance_weighted,Unknown,0.98989898989899,,[0.98989898989899],0.9935483870967742,,[0.9935483870967742],0.9903479236812568,,[0.9903479236812568],0.9979569892473116,,[0.9979569892473116],default,[1.0]
deep_office31,dsl$\rightarrow$web,deep_mdd,importance_weighted,Unknown,0.98989898989899,,[0.98989898989899],0.9935483870967742,,[0.9935483870967742],0.9903479236812568,,[0.9903479236812568],0.9996774193548388,,[0.9996774193548388],default,[1.0]
deep_office31,dsl$\rightarrow$web,deep_no_da_source_only,importance_weighted,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,dsl$\rightarrow$web,deep_no_da_target_only,importance_weighted,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,dsl$\rightarrow$web,deep_spa,importance_weighted,Unknown,0.9595959595959596,,[0.9595959595959596],0.963978494623656,,[0.963978494623656],0.958583728280698,,[0.958583728280698],0.9998805256869772,,[0.9998805256869772],default,[0.99979245]
deep_office31,web$\rightarrow$amz,deep_can,importance_weighted,Unknown,0.981012658227848,,[0.981012658227848],0.96505376344086,,[0.96505376344086],0.980100771240012,,[0.980100771240012],0.9996639784946236,,[0.9996639784946236],default,[0.91818117]
deep_office31,web$\rightarrow$amz,deep_coral,importance_weighted,Unknown,0.9746835443037974,,[0.9746835443037974],0.9704301075268816,,[0.9704301075268816],0.9743733556093944,,[0.9743733556093944],0.9998805256869772,,[0.9998805256869772],default,[0.96406981]
deep_office31,web$\rightarrow$amz,deep_dan,importance_weighted,Unknown,0.9746835443037974,,[0.9746835443037974],0.9704301075268816,,[0.9704301075268816],0.9743733556093944,,[0.9743733556093944],0.9998730585424134,,[0.9998730585424134],default,[0.95342275]
deep_office31,web$\rightarrow$amz,deep_dann,importance_weighted,Unknown,0.9683544303797468,,[0.9683544303797468],0.9543010752688172,,[0.9543010752688172],0.9672967472669632,,[0.9672967472669632],0.9995743727598568,,[0.9995743727598568],default,[0.95342275]
deep_office31,web$\rightarrow$amz,deep_jdot,importance_weighted,Unknown,0.981012658227848,,[0.981012658227848],0.9758064516129032,,[0.9758064516129032],0.9807467290713752,,[0.9807467290713752],0.999813321385902,,[0.999813321385902],default,[0.95342275]
deep_office31,web$\rightarrow$amz,deep_mcc,importance_weighted,Unknown,0.981012658227848,,[0.981012658227848],0.978494623655914,,[0.978494623655914],0.9805216377070436,,[0.9805216377070436],0.9998805256869772,,[0.9998805256869772],default,[1.0]
deep_office31,web$\rightarrow$amz,deep_mdd,importance_weighted,Unknown,0.9873417721518988,,[0.9873417721518988],0.9838709677419356,,[0.9838709677419356],0.9868950111690248,,[0.9868950111690248],1.0,,[1.0],default,[0.90923648]
deep_office31,web$\rightarrow$amz,deep_no_da_source_only,importance_weighted,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,web$\rightarrow$amz,deep_no_da_target_only,importance_weighted,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,web$\rightarrow$amz,deep_spa,importance_weighted,Unknown,0.9936708860759492,,[0.9936708860759492],0.9892473118279568,,[0.9892473118279568],0.993325661680092,,[0.993325661680092],0.9995818399044204,,[0.9995818399044204],default,[0.96475843]
deep_office31,web$\rightarrow$dsl,deep_can,importance_weighted,Unknown,0.53125,,[0.53125],0.4832949308755761,,[0.4832949308755761],0.5037764461845345,,[0.5037764461845345],0.9056683805541332,,[0.9056683805541332],default,[0.98110236]
deep_office31,web$\rightarrow$dsl,deep_coral,importance_weighted,Unknown,0.99375,,[0.99375],0.9935483870967742,,[0.9935483870967742],0.9936431623931624,,[0.9936431623931624],1.0,,[1.0],default,[0.99212598]
deep_office31,web$\rightarrow$dsl,deep_dan,importance_weighted,Unknown,0.99375,,[0.99375],0.9935483870967742,,[0.9935483870967742],0.9936431623931624,,[0.9936431623931624],1.0,,[1.0],default,[0.99212598]
deep_office31,web$\rightarrow$dsl,deep_dann,importance_weighted,Unknown,0.98125,,[0.98125],0.981720430107527,,[0.981720430107527],0.9804450757575758,,[0.9804450757575758],0.9999701314217444,,[0.9999701314217444],default,[0.98740157]
deep_office31,web$\rightarrow$dsl,deep_jdot,importance_weighted,Unknown,1.0,,[1.0],1.0,,[1.0],1.0,,[1.0],1.0,,[1.0],default,[0.99055118]
deep_office31,web$\rightarrow$dsl,deep_mcc,importance_weighted,Unknown,1.0,,[1.0],1.0,,[1.0],1.0,,[1.0],1.0,,[1.0],default,[0.99212598]
deep_office31,web$\rightarrow$dsl,deep_mdd,importance_weighted,Unknown,0.98125,,[0.98125],0.981720430107527,,[0.981720430107527],0.980338238150738,,[0.980338238150738],1.0,,[1.0],default,[0.98110236]
deep_office31,web$\rightarrow$dsl,deep_no_da_source_only,importance_weighted,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,web$\rightarrow$dsl,deep_no_da_target_only,importance_weighted,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,web$\rightarrow$dsl,deep_spa,importance_weighted,Unknown,0.98125,,[0.98125],0.9827956989247312,,[0.9827956989247312],0.9812062937062936,,[0.9812062937062936],0.9999211469534052,,[0.9999211469534052],default,[0.98897638]
deep_office31,amz$\rightarrow$dsl,deep_can,mix_val_both,Unknown,0.900709219858156,,[0.900709219858156],0.8997384901459604,,[0.8997384901459604],0.9006077725450584,,[0.9006077725450584],0.9968190313773092,,[0.9968190313773092],default,[0.71107061]
deep_office31,amz$\rightarrow$dsl,deep_coral,mix_val_both,Unknown,0.9024822695035462,,[0.9024822695035462],0.9013513933717668,,[0.9013513933717668],0.9029686455375086,,[0.9029686455375086],0.9971585702371378,,[0.9971585702371378],default,[0.69805822]
deep_office31,amz$\rightarrow$dsl,deep_dan,mix_val_both,Unknown,0.8794326241134752,,[0.8794326241134752],0.8834340037438508,,[0.8834340037438508],0.8794757989487665,,[0.8794757989487665],0.9966676032537288,,[0.9966676032537288],default,[0.71518178]
deep_office31,amz$\rightarrow$dsl,deep_dann,mix_val_both,Unknown,0.900709219858156,,[0.900709219858156],0.9000073073502616,,[0.9000073073502616],0.9006283935580428,,[0.9006283935580428],0.9962253951222124,,[0.9962253951222124],default,[0.63385293]
deep_office31,amz$\rightarrow$dsl,deep_jdot,mix_val_both,Unknown,0.900709219858156,,[0.900709219858156],0.9000167395328685,,[0.9000167395328685],0.8986127454072855,,[0.8986127454072855],0.9975247917857888,,[0.9975247917857888],default,[0.71715457]
deep_office31,amz$\rightarrow$dsl,deep_mcc,mix_val_both,Unknown,0.900709219858156,,[0.900709219858156],0.9008262747439316,,[0.9008262747439316],0.9008994260653505,,[0.9008994260653505],0.9962010528370764,,[0.9962010528370764],default,[0.71946269]
deep_office31,amz$\rightarrow$dsl,deep_mdd,mix_val_both,Unknown,0.8953900709219859,,[0.8953900709219859],0.8956890002093738,,[0.8956890002093738],0.8952691935974758,,[0.8952691935974758],0.9958095612047244,,[0.9958095612047244],default,[0.67340901]
deep_office31,amz$\rightarrow$dsl,deep_no_da_source_only,mix_val_both,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,amz$\rightarrow$dsl,deep_no_da_target_only,mix_val_both,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,amz$\rightarrow$dsl,deep_spa,mix_val_both,Unknown,0.9113475177304964,,[0.9113475177304964],0.9107010443810104,,[0.9107010443810104],0.9113200458824572,,[0.9113200458824572],0.9972353351008432,,[0.9972353351008432],default,[0.67204397]
deep_office31,amz$\rightarrow$web,deep_can,mix_val_both,Unknown,0.9008849557522124,,[0.9008849557522124],0.900144799550572,,[0.900144799550572],0.9011424241401724,,[0.9011424241401724],0.9957691480559796,,[0.9957691480559796],default,[0.63413084]
deep_office31,amz$\rightarrow$web,deep_coral,mix_val_both,Unknown,0.9026548672566372,,[0.9026548672566372],0.899344748347295,,[0.899344748347295],0.9017406766988388,,[0.9017406766988388],0.9941137145857876,,[0.9941137145857876],default,[0.67160287]
deep_office31,amz$\rightarrow$web,deep_dan,mix_val_both,Unknown,0.8973451327433628,,[0.8973451327433628],0.8955529591140797,,[0.8955529591140797],0.8974565482490636,,[0.8974565482490636],0.9930369568702876,,[0.9930369568702876],default,[0.67411305]
deep_office31,amz$\rightarrow$web,deep_dann,mix_val_both,Unknown,0.8867256637168142,,[0.8867256637168142],0.8851661567069038,,[0.8851661567069038],0.8871578747966541,,[0.8871578747966541],0.9929611562108748,,[0.9929611562108748],default,[0.69487954]
deep_office31,amz$\rightarrow$web,deep_jdot,mix_val_both,Unknown,0.8867256637168142,,[0.8867256637168142],0.8867888289789819,,[0.8867888289789819],0.8871848176946583,,[0.8871848176946583],0.9921918328048668,,[0.9921918328048668],default,[0.71464432]
deep_office31,amz$\rightarrow$web,deep_mcc,mix_val_both,Unknown,0.879646017699115,,[0.879646017699115],0.8780158367382477,,[0.8780158367382477],0.8789772761129475,,[0.8789772761129475],0.9936502265336652,,[0.9936502265336652],default,[0.72114638]
deep_office31,amz$\rightarrow$web,deep_mdd,mix_val_both,Unknown,0.8849557522123894,,[0.8849557522123894],0.8821852501394097,,[0.8821852501394097],0.8855579049607745,,[0.8855579049607745],0.9946538188194736,,[0.9946538188194736],default,[0.65417977]
deep_office31,amz$\rightarrow$web,deep_no_da_source_only,mix_val_both,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,amz$\rightarrow$web,deep_no_da_target_only,mix_val_both,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,amz$\rightarrow$web,deep_spa,mix_val_both,Unknown,0.8938053097345132,,[0.8938053097345132],0.8941089282345648,,[0.8941089282345648],0.8948927873433055,,[0.8948927873433055],0.994886505185038,,[0.994886505185038],default,[0.63788844]
deep_office31,dsl$\rightarrow$amz,deep_can,mix_val_both,Unknown,0.9696969696969696,,[0.9696969696969696],0.9548387096774194,,[0.9548387096774194],0.9679012345679012,,[0.9679012345679012],0.9995448028673836,,[0.9995448028673836],default,[0.61172542]
deep_office31,dsl$\rightarrow$amz,deep_coral,mix_val_both,Unknown,0.9797979797979798,,[0.9797979797979798],0.9612903225806452,,[0.9612903225806452],0.9762065095398428,,[0.9762065095398428],1.0,,[1.0],default,[0.60705029]
deep_office31,dsl$\rightarrow$amz,deep_dan,mix_val_both,Unknown,0.0707070707070707,,[0.0707070707070707],0.0451612903225806,,[0.0451612903225806],0.0303381032547699,,[0.0303381032547699],0.6844241338112307,,[0.6844241338112307],default,[0.6714994]
deep_office31,dsl$\rightarrow$amz,deep_dann,mix_val_both,Unknown,0.9797979797979798,,[0.9797979797979798],0.9612903225806452,,[0.9612903225806452],0.9762065095398428,,[0.9762065095398428],0.999956989247312,,[0.999956989247312],default,[0.62550291]
deep_office31,dsl$\rightarrow$amz,deep_jdot,mix_val_both,Unknown,0.9696969696969696,,[0.9696969696969696],0.9548387096774194,,[0.9548387096774194],0.9659328325994992,,[0.9659328325994992],1.0,,[1.0],default,[0.64000469]
deep_office31,dsl$\rightarrow$amz,deep_mcc,mix_val_both,Unknown,0.98989898989899,,[0.98989898989899],0.9935483870967742,,[0.9935483870967742],0.9903479236812568,,[0.9903479236812568],0.9998494623655914,,[0.9998494623655914],default,[0.6752692]
deep_office31,dsl$\rightarrow$amz,deep_mdd,mix_val_both,Unknown,0.9797979797979798,,[0.9797979797979798],0.9612903225806452,,[0.9612903225806452],0.9762065095398428,,[0.9762065095398428],0.999462365591398,,[0.999462365591398],default,[0.61269502]
deep_office31,dsl$\rightarrow$amz,deep_no_da_source_only,mix_val_both,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,dsl$\rightarrow$amz,deep_no_da_target_only,mix_val_both,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_office31,dsl$\rightarrow$amz,deep_spa,mix_val_both,Unknown,0.9797979797979798,,[0.9797979797979798],0.9870967741935484,,[0.9870967741935484],0.9820426487093152,,[0.9820426487093152],0.9997419354838708,,[0.9997419354838708],default,[0.62233652]
deep_office31,dsl$\rightarrow$web,deep_can,mix_val_both,Unknown,0.98989898989899,,[0.98989898989899],0.9935483870967742,,[0.9935483870967742],0.9903479236812568,,[0.9903479236812568],0.9998494623655914,,[0.9998494623655914],default,[0.72065242]
deep_office31,dsl$\rightarrow$web,deep_coral,mix_val_both,Unknown,0.98989898989899,,[0.98989898989899],0.9935483870967742,,[0.9935483870967742],0.9903479236812568,,[0.9903479236812568],1.0,,[1.0],default,[0.71248836]
deep_office31,dsl$\rightarrow$web,deep_dan,mix_val_both,Unknown,0.98989898989899,,[0.98989898989899],0.9935483870967742,,[0.9935483870967742],0.9903479236812568,,[0.9903479236812568],1.0,,[1.0],default,[0.70838747]
deep_office31,dsl$\rightarrow$web,deep_dann,mix_val_both,Unknown,0.9797979797979798,,[0.9797979797979798],0.985483870967742,,[0.985483870967742],0.98008658008658,,[0.98008658008658],0.9999139784946236,,[0.9999139784946236],default,[0.71702676]
deep_office31,dsl$\rightarrow$web,deep_jdot,mix_val_both,Unknown,0.98989898989899,,[0.98989898989899],0.9935483870967742,,[0.9935483870967742],0.9903479236812568,,[0.9903479236812568],1.0,,[1.0],default,[0.76980152]
deep_office31,dsl$\rightarrow$web,deep_mcc,mix_val_both,Unknown,0.9797979797979798,,[0.9797979797979798],0.9827956989247312,,[0.9827956989247312],0.9799583132916466,,[0.9799583132916466],0.9997777777777778,,[0.9997777777777778],default,[0.72631264]
deep_office31,dsl$\rightarrow$web,deep_mdd,mix_val_both,Unknown,0.9797979797979798,,[0.9797979797979798],0.985483870967742,,[0.985483870967742],0.98008658008658,,[0.98008658008658],0.9998924731182796,,[0.9998924731182796],default,[0.7025645]
